:START_ID(Crash),:END_ID(SA4),:TYPE
8093,Coffs Harbour - Grafton,OCCURRED_IN_SA4
8094,Bunbury,OCCURRED_IN_SA4
8095,Sydney - City and Inner South,OCCURRED_IN_SA4
8096,Central West,OCCURRED_IN_SA4
8097,Perth - North West,OCCURRED_IN_SA4
8098,Southern Highlands and Shoalhaven,OCCURRED_IN_SA4
8099,Adelaide - North,OCCURRED_IN_SA4
8100,Hunter Valley exc Newcastle,OCCURRED_IN_SA4
8101,South East,OCCURRED_IN_SA4
8102,New England and North West,OCCURRED_IN_SA4
8103,South East,OCCURRED_IN_SA4
8104,Adelaide - North,OCCURRED_IN_SA4
8105,South Australia - South East,OCCURRED_IN_SA4
8106,Far West and Orana,OCCURRED_IN_SA4
8107,Perth - North West,OCCURRED_IN_SA4
8108,Hobart,OCCURRED_IN_SA4
8109,Barossa - Yorke - Mid North,OCCURRED_IN_SA4
8110,Sydney - Inner South West,OCCURRED_IN_SA4
8111,Sydney - Parramatta,OCCURRED_IN_SA4
8112,Perth - North East,OCCURRED_IN_SA4
8113,Western Australia - Outback (North),OCCURRED_IN_SA4
8114,New England and North West,OCCURRED_IN_SA4
8115,Western Australia - Wheat Belt,OCCURRED_IN_SA4
8116,Central West,OCCURRED_IN_SA4
8117,Illawarra,OCCURRED_IN_SA4
8118,Adelaide - North,OCCURRED_IN_SA4
8119,Perth - South East,OCCURRED_IN_SA4
8120,Newcastle and Lake Macquarie,OCCURRED_IN_SA4
8121,Illawarra,OCCURRED_IN_SA4
8122,Sydney - Inner South West,OCCURRED_IN_SA4
8123,Riverina,OCCURRED_IN_SA4
8124,Western Australia - Outback (North),OCCURRED_IN_SA4
8125,Newcastle and Lake Macquarie,OCCURRED_IN_SA4
8126,Capital Region,OCCURRED_IN_SA4
8127,Sydney - Parramatta,OCCURRED_IN_SA4
8128,Capital Region,OCCURRED_IN_SA4
8129,New England and North West,OCCURRED_IN_SA4
8130,Capital Region,OCCURRED_IN_SA4
8131,Adelaide - North,OCCURRED_IN_SA4
8132,Capital Region,OCCURRED_IN_SA4
8133,Perth - South East,OCCURRED_IN_SA4
8134,Adelaide - North,OCCURRED_IN_SA4
8135,Capital Region,OCCURRED_IN_SA4
8136,Sydney - Inner West,OCCURRED_IN_SA4
8137,Perth - North West,OCCURRED_IN_SA4
8138,Capital Region,OCCURRED_IN_SA4
8139,Northern Territory - Outback,OCCURRED_IN_SA4
8140,Coffs Harbour - Grafton,OCCURRED_IN_SA4
8141,Northern Territory - Outback,OCCURRED_IN_SA4
8142,Central Coast,OCCURRED_IN_SA4
8143,Central West,OCCURRED_IN_SA4
8144,Newcastle and Lake Macquarie,OCCURRED_IN_SA4
8145,Bunbury,OCCURRED_IN_SA4
8146,Sydney - Ryde,OCCURRED_IN_SA4
8147,Murray,OCCURRED_IN_SA4
8148,Adelaide - Central and Hills,OCCURRED_IN_SA4
8149,Southern Highlands and Shoalhaven,OCCURRED_IN_SA4
8150,Sydney - Inner South West,OCCURRED_IN_SA4
8151,Hunter Valley exc Newcastle,OCCURRED_IN_SA4
8152,Richmond - Tweed,OCCURRED_IN_SA4
8153,Central West,OCCURRED_IN_SA4
8154,Perth - South East,OCCURRED_IN_SA4
8155,Perth - Inner,OCCURRED_IN_SA4
8156,Sydney - Inner South West,OCCURRED_IN_SA4
8157,Perth - North West,OCCURRED_IN_SA4
8158,Southern Highlands and Shoalhaven,OCCURRED_IN_SA4
8159,Central West,OCCURRED_IN_SA4
8160,Perth - Inner,OCCURRED_IN_SA4
8161,South Australia - South East,OCCURRED_IN_SA4
8162,Darwin,OCCURRED_IN_SA4
8163,Bunbury,OCCURRED_IN_SA4
8164,Sydney - Inner South West,OCCURRED_IN_SA4
8165,Adelaide - North,OCCURRED_IN_SA4
8166,Hunter Valley exc Newcastle,OCCURRED_IN_SA4
8167,Western Australia - Outback (South),OCCURRED_IN_SA4
8168,Sydney - Outer West and Blue Mountains,OCCURRED_IN_SA4
8169,Sydney - South West,OCCURRED_IN_SA4
8170,Sydney - City and Inner South,OCCURRED_IN_SA4
8171,Perth - South East,OCCURRED_IN_SA4
8172,Northern Territory - Outback,OCCURRED_IN_SA4
8173,Illawarra,OCCURRED_IN_SA4
8174,Northern Territory - Outback,OCCURRED_IN_SA4
8175,Central Coast,OCCURRED_IN_SA4
8176,Adelaide - North,OCCURRED_IN_SA4
8177,Western Australia - Outback (North),OCCURRED_IN_SA4
8178,Bunbury,OCCURRED_IN_SA4
8179,Hunter Valley exc Newcastle,OCCURRED_IN_SA4
8180,Sydney - Sutherland,OCCURRED_IN_SA4
8181,Hunter Valley exc Newcastle,OCCURRED_IN_SA4
8182,South Australia - South East,OCCURRED_IN_SA4
8183,Western Australia - Outback (South),OCCURRED_IN_SA4
8184,Barossa - Yorke - Mid North,OCCURRED_IN_SA4
8185,Mandurah,OCCURRED_IN_SA4
8186,Mid North Coast,OCCURRED_IN_SA4
8187,Hobart,OCCURRED_IN_SA4
8188,Perth - Inner,OCCURRED_IN_SA4
8189,Bunbury,OCCURRED_IN_SA4
8190,New England and North West,OCCURRED_IN_SA4
8191,Bunbury,OCCURRED_IN_SA4
8192,Hunter Valley exc Newcastle,OCCURRED_IN_SA4
8193,Perth - South East,OCCURRED_IN_SA4
8194,Hobart,OCCURRED_IN_SA4
8195,Northern Territory - Outback,OCCURRED_IN_SA4
8196,Riverina,OCCURRED_IN_SA4
8197,Central West,OCCURRED_IN_SA4
8198,Australian Capital Territory,OCCURRED_IN_SA4
8199,Perth - North East,OCCURRED_IN_SA4
8200,New England and North West,OCCURRED_IN_SA4
8201,Barossa - Yorke - Mid North,OCCURRED_IN_SA4
8202,Newcastle and Lake Macquarie,OCCURRED_IN_SA4
8203,Coffs Harbour - Grafton,OCCURRED_IN_SA4
8204,Mid North Coast,OCCURRED_IN_SA4
8205,Richmond - Tweed,OCCURRED_IN_SA4
8206,Western Australia - Outback (South),OCCURRED_IN_SA4
8207,Perth - North East,OCCURRED_IN_SA4
8208,Hunter Valley exc Newcastle,OCCURRED_IN_SA4
8209,South Australia - South East,OCCURRED_IN_SA4
8210,Central Coast,OCCURRED_IN_SA4
8211,Sydney - Inner South West,OCCURRED_IN_SA4
8212,Western Australia - Wheat Belt,OCCURRED_IN_SA4
8213,Mid North Coast,OCCURRED_IN_SA4
8214,Western Australia - Outback (South),OCCURRED_IN_SA4
8215,Central Coast,OCCURRED_IN_SA4
8216,Hunter Valley exc Newcastle,OCCURRED_IN_SA4
8217,Perth - North East,OCCURRED_IN_SA4
8218,Far West and Orana,OCCURRED_IN_SA4
8219,Hunter Valley exc Newcastle,OCCURRED_IN_SA4
8220,New England and North West,OCCURRED_IN_SA4
8221,Sydney - North Sydney and Hornsby,OCCURRED_IN_SA4
8222,Central West,OCCURRED_IN_SA4
8223,Perth - North West,OCCURRED_IN_SA4
8224,Bunbury,OCCURRED_IN_SA4
8225,Northern Territory - Outback,OCCURRED_IN_SA4
8226,Northern Territory - Outback,OCCURRED_IN_SA4
8227,New England and North West,OCCURRED_IN_SA4
8228,Sydney - Parramatta,OCCURRED_IN_SA4
8229,Western Australia - Outback (South),OCCURRED_IN_SA4
8230,Western Australia - Wheat Belt,OCCURRED_IN_SA4
8231,Richmond - Tweed,OCCURRED_IN_SA4
8232,Western Australia - Wheat Belt,OCCURRED_IN_SA4
8233,Australian Capital Territory,OCCURRED_IN_SA4
8234,Perth - North East,OCCURRED_IN_SA4
8235,Central West,OCCURRED_IN_SA4
8236,Sydney - Parramatta,OCCURRED_IN_SA4
8237,Sydney - Parramatta,OCCURRED_IN_SA4
8238,Newcastle and Lake Macquarie,OCCURRED_IN_SA4
8239,Sydney - South West,OCCURRED_IN_SA4
8240,South Australia - South East,OCCURRED_IN_SA4
8241,Perth - North West,OCCURRED_IN_SA4
8242,Central West,OCCURRED_IN_SA4
8243,Western Australia - Outback (North),OCCURRED_IN_SA4
8244,Central West,OCCURRED_IN_SA4
8245,Newcastle and Lake Macquarie,OCCURRED_IN_SA4
8246,Richmond - Tweed,OCCURRED_IN_SA4
8247,Illawarra,OCCURRED_IN_SA4
8248,Newcastle and Lake Macquarie,OCCURRED_IN_SA4
8249,Adelaide - West,OCCURRED_IN_SA4
8250,Mid North Coast,OCCURRED_IN_SA4
8251,Sydney - Eastern Suburbs,OCCURRED_IN_SA4
8252,Sydney - Blacktown,OCCURRED_IN_SA4
8253,Barossa - Yorke - Mid North,OCCURRED_IN_SA4
8254,Hunter Valley exc Newcastle,OCCURRED_IN_SA4
8255,Richmond - Tweed,OCCURRED_IN_SA4
8256,Central West,OCCURRED_IN_SA4
8257,South Australia - South East,OCCURRED_IN_SA4
8258,Mid North Coast,OCCURRED_IN_SA4
8259,Mid North Coast,OCCURRED_IN_SA4
8260,Western Australia - Wheat Belt,OCCURRED_IN_SA4
8261,Capital Region,OCCURRED_IN_SA4
8262,Mid North Coast,OCCURRED_IN_SA4
8263,Perth - South West,OCCURRED_IN_SA4
8264,Western Australia - Wheat Belt,OCCURRED_IN_SA4
8265,Sydney - Outer West and Blue Mountains,OCCURRED_IN_SA4
8266,Perth - North West,OCCURRED_IN_SA4
8267,Far West and Orana,OCCURRED_IN_SA4
8268,Sydney - Parramatta,OCCURRED_IN_SA4
8269,Darwin,OCCURRED_IN_SA4
8270,Coffs Harbour - Grafton,OCCURRED_IN_SA4
8271,Sydney - Parramatta,OCCURRED_IN_SA4
8272,Bunbury,OCCURRED_IN_SA4
8273,Adelaide - Central and Hills,OCCURRED_IN_SA4
8274,Sydney - Inner South West,OCCURRED_IN_SA4
8275,New England and North West,OCCURRED_IN_SA4
8276,South Australia - South East,OCCURRED_IN_SA4
8277,West and North West,OCCURRED_IN_SA4
8278,South Australia - South East,OCCURRED_IN_SA4
8279,Perth - North West,OCCURRED_IN_SA4
8280,Capital Region,OCCURRED_IN_SA4
8281,Coffs Harbour - Grafton,OCCURRED_IN_SA4
8282,Sydney - Blacktown,OCCURRED_IN_SA4
8283,Sydney - Inner West,OCCURRED_IN_SA4
8284,Sydney - Ryde,OCCURRED_IN_SA4
8285,Perth - Inner,OCCURRED_IN_SA4
8286,Sydney - Northern Beaches,OCCURRED_IN_SA4
8287,Sydney - Northern Beaches,OCCURRED_IN_SA4
8288,Northern Territory - Outback,OCCURRED_IN_SA4
8289,Bunbury,OCCURRED_IN_SA4
8290,Illawarra,OCCURRED_IN_SA4
8291,Central Coast,OCCURRED_IN_SA4
8292,Sydney - Sutherland,OCCURRED_IN_SA4
8293,Central West,OCCURRED_IN_SA4
8294,Far West and Orana,OCCURRED_IN_SA4
8295,West and North West,OCCURRED_IN_SA4
8296,Adelaide - South,OCCURRED_IN_SA4
8297,Sydney - South West,OCCURRED_IN_SA4
8298,Barossa - Yorke - Mid North,OCCURRED_IN_SA4
8299,South Australia - South East,OCCURRED_IN_SA4
8300,Mid North Coast,OCCURRED_IN_SA4
8301,Mid North Coast,OCCURRED_IN_SA4
8302,Australian Capital Territory,OCCURRED_IN_SA4
8303,Western Australia - Wheat Belt,OCCURRED_IN_SA4
8304,Perth - South West,OCCURRED_IN_SA4
8305,Hunter Valley exc Newcastle,OCCURRED_IN_SA4
8306,Sydney - Parramatta,OCCURRED_IN_SA4
8307,Hunter Valley exc Newcastle,OCCURRED_IN_SA4
8308,Mid North Coast,OCCURRED_IN_SA4
8309,Mid North Coast,OCCURRED_IN_SA4
8310,Capital Region,OCCURRED_IN_SA4
8311,Darwin,OCCURRED_IN_SA4
8312,Southern Highlands and Shoalhaven,OCCURRED_IN_SA4
8313,Adelaide - South,OCCURRED_IN_SA4
8314,Sydney - Blacktown,OCCURRED_IN_SA4
8315,Northern Territory - Outback,OCCURRED_IN_SA4
8316,Perth - South East,OCCURRED_IN_SA4
8317,Mid North Coast,OCCURRED_IN_SA4
8318,Western Australia - Wheat Belt,OCCURRED_IN_SA4
8319,Western Australia - Wheat Belt,OCCURRED_IN_SA4
8320,South Australia - Outback,OCCURRED_IN_SA4
8321,Western Australia - Outback (South),OCCURRED_IN_SA4
8322,Far West and Orana,OCCURRED_IN_SA4
8323,Southern Highlands and Shoalhaven,OCCURRED_IN_SA4
8324,Sydney - Blacktown,OCCURRED_IN_SA4
8325,Central West,OCCURRED_IN_SA4
8326,Launceston and North East,OCCURRED_IN_SA4
8327,Richmond - Tweed,OCCURRED_IN_SA4
8328,Newcastle and Lake Macquarie,OCCURRED_IN_SA4
8329,Bunbury,OCCURRED_IN_SA4
8330,Sydney - Inner South West,OCCURRED_IN_SA4
8331,Sydney - Outer South West,OCCURRED_IN_SA4
8332,Perth - North East,OCCURRED_IN_SA4
8333,Barossa - Yorke - Mid North,OCCURRED_IN_SA4
8334,South Australia - Outback,OCCURRED_IN_SA4
8335,Sydney - Northern Beaches,OCCURRED_IN_SA4
8336,Australian Capital Territory,OCCURRED_IN_SA4
8337,Western Australia - Wheat Belt,OCCURRED_IN_SA4
8338,Sydney - Parramatta,OCCURRED_IN_SA4
8339,Perth - North West,OCCURRED_IN_SA4
8340,New England and North West,OCCURRED_IN_SA4
8341,Western Australia - Wheat Belt,OCCURRED_IN_SA4
8342,Adelaide - South,OCCURRED_IN_SA4
8343,Coffs Harbour - Grafton,OCCURRED_IN_SA4
8344,Hobart,OCCURRED_IN_SA4
8345,Central West,OCCURRED_IN_SA4
8346,Sydney - Blacktown,OCCURRED_IN_SA4
8347,Hobart,OCCURRED_IN_SA4
8348,Sydney - Ryde,OCCURRED_IN_SA4
8349,Capital Region,OCCURRED_IN_SA4
8350,New England and North West,OCCURRED_IN_SA4
8351,Perth - North East,OCCURRED_IN_SA4
8352,Adelaide - Central and Hills,OCCURRED_IN_SA4
8353,Hunter Valley exc Newcastle,OCCURRED_IN_SA4
8354,Newcastle and Lake Macquarie,OCCURRED_IN_SA4
8355,Southern Highlands and Shoalhaven,OCCURRED_IN_SA4
8356,Darwin,OCCURRED_IN_SA4
8357,Riverina,OCCURRED_IN_SA4
8358,Sydney - Sutherland,OCCURRED_IN_SA4
8359,Far West and Orana,OCCURRED_IN_SA4
8360,Southern Highlands and Shoalhaven,OCCURRED_IN_SA4
8361,New England and North West,OCCURRED_IN_SA4
8362,Richmond - Tweed,OCCURRED_IN_SA4
8363,Central Coast,OCCURRED_IN_SA4
8364,Central Coast,OCCURRED_IN_SA4
8365,Central West,OCCURRED_IN_SA4
8366,Barossa - Yorke - Mid North,OCCURRED_IN_SA4
8367,Western Australia - Outback (South),OCCURRED_IN_SA4
8368,Bunbury,OCCURRED_IN_SA4
8369,Capital Region,OCCURRED_IN_SA4
8370,Riverina,OCCURRED_IN_SA4
8371,Central West,OCCURRED_IN_SA4
8372,Newcastle and Lake Macquarie,OCCURRED_IN_SA4
8373,Coffs Harbour - Grafton,OCCURRED_IN_SA4
8374,Far West and Orana,OCCURRED_IN_SA4
8375,Murray,OCCURRED_IN_SA4
8376,West and North West,OCCURRED_IN_SA4
8377,Sydney - Parramatta,OCCURRED_IN_SA4
8378,South East,OCCURRED_IN_SA4
8379,West and North West,OCCURRED_IN_SA4
8380,Sydney - Ryde,OCCURRED_IN_SA4
8381,Hobart,OCCURRED_IN_SA4
8382,Darwin,OCCURRED_IN_SA4
8383,Sydney - Northern Beaches,OCCURRED_IN_SA4
8384,Sydney - South West,OCCURRED_IN_SA4
8385,Barossa - Yorke - Mid North,OCCURRED_IN_SA4
8386,Murray,OCCURRED_IN_SA4
8387,South Australia - South East,OCCURRED_IN_SA4
8388,South Australia - South East,OCCURRED_IN_SA4
8389,Northern Territory - Outback,OCCURRED_IN_SA4
8390,Far West and Orana,OCCURRED_IN_SA4
8391,Sydney - Inner West,OCCURRED_IN_SA4
8392,Far West and Orana,OCCURRED_IN_SA4
8393,Newcastle and Lake Macquarie,OCCURRED_IN_SA4
8394,Sydney - Parramatta,OCCURRED_IN_SA4
8395,Sydney - South West,OCCURRED_IN_SA4
8396,Coffs Harbour - Grafton,OCCURRED_IN_SA4
8397,Darwin,OCCURRED_IN_SA4
8398,Western Australia - Wheat Belt,OCCURRED_IN_SA4
8399,New England and North West,OCCURRED_IN_SA4
8400,South Australia - Outback,OCCURRED_IN_SA4
8401,Newcastle and Lake Macquarie,OCCURRED_IN_SA4
8402,Mid North Coast,OCCURRED_IN_SA4
8403,Western Australia - Wheat Belt,OCCURRED_IN_SA4
8404,Mid North Coast,OCCURRED_IN_SA4
8405,Capital Region,OCCURRED_IN_SA4
8406,Hunter Valley exc Newcastle,OCCURRED_IN_SA4
8407,Northern Territory - Outback,OCCURRED_IN_SA4
8408,Western Australia - Wheat Belt,OCCURRED_IN_SA4
8409,Perth - North East,OCCURRED_IN_SA4
8410,Mid North Coast,OCCURRED_IN_SA4
8411,New England and North West,OCCURRED_IN_SA4
8412,Capital Region,OCCURRED_IN_SA4
8413,Barossa - Yorke - Mid North,OCCURRED_IN_SA4
8414,Western Australia - Wheat Belt,OCCURRED_IN_SA4
8415,Sydney - Outer South West,OCCURRED_IN_SA4
8416,Sydney - Parramatta,OCCURRED_IN_SA4
8417,Northern Territory - Outback,OCCURRED_IN_SA4
8418,Adelaide - North,OCCURRED_IN_SA4
8419,Barossa - Yorke - Mid North,OCCURRED_IN_SA4
8420,Southern Highlands and Shoalhaven,OCCURRED_IN_SA4
8421,Western Australia - Outback (South),OCCURRED_IN_SA4
8422,Launceston and North East,OCCURRED_IN_SA4
8423,Bunbury,OCCURRED_IN_SA4
8424,Riverina,OCCURRED_IN_SA4
8425,New England and North West,OCCURRED_IN_SA4
8426,South Australia - Outback,OCCURRED_IN_SA4
8427,Western Australia - Wheat Belt,OCCURRED_IN_SA4
8428,Hunter Valley exc Newcastle,OCCURRED_IN_SA4
8429,Sydney - Outer West and Blue Mountains,OCCURRED_IN_SA4
8430,Western Australia - Wheat Belt,OCCURRED_IN_SA4
8431,Mid North Coast,OCCURRED_IN_SA4
8432,Western Australia - Wheat Belt,OCCURRED_IN_SA4
8433,Hobart,OCCURRED_IN_SA4
8434,Launceston and North East,OCCURRED_IN_SA4
8435,Capital Region,OCCURRED_IN_SA4
8436,Hunter Valley exc Newcastle,OCCURRED_IN_SA4
8437,Perth - North West,OCCURRED_IN_SA4
8438,Murray,OCCURRED_IN_SA4
8439,Perth - South East,OCCURRED_IN_SA4
8440,New England and North West,OCCURRED_IN_SA4
8441,Adelaide - North,OCCURRED_IN_SA4
8442,Far West and Orana,OCCURRED_IN_SA4
8443,Launceston and North East,OCCURRED_IN_SA4
8444,Coffs Harbour - Grafton,OCCURRED_IN_SA4
8445,Barossa - Yorke - Mid North,OCCURRED_IN_SA4
8446,Central Coast,OCCURRED_IN_SA4
8447,Western Australia - Wheat Belt,OCCURRED_IN_SA4
8448,Perth - South East,OCCURRED_IN_SA4
8449,Newcastle and Lake Macquarie,OCCURRED_IN_SA4
8450,Hunter Valley exc Newcastle,OCCURRED_IN_SA4
8451,Capital Region,OCCURRED_IN_SA4
8452,Western Australia - Outback (North),OCCURRED_IN_SA4
8453,Coffs Harbour - Grafton,OCCURRED_IN_SA4
8454,Newcastle and Lake Macquarie,OCCURRED_IN_SA4
8455,Murray,OCCURRED_IN_SA4
8456,Northern Territory - Outback,OCCURRED_IN_SA4
8457,Richmond - Tweed,OCCURRED_IN_SA4
8458,Australian Capital Territory,OCCURRED_IN_SA4
8459,Richmond - Tweed,OCCURRED_IN_SA4
8460,Western Australia - Outback (South),OCCURRED_IN_SA4
8461,Murray,OCCURRED_IN_SA4
8462,Coffs Harbour - Grafton,OCCURRED_IN_SA4
8463,Sydney - Ryde,OCCURRED_IN_SA4
8464,Coffs Harbour - Grafton,OCCURRED_IN_SA4
8465,Western Australia - Wheat Belt,OCCURRED_IN_SA4
8466,Sydney - City and Inner South,OCCURRED_IN_SA4
8467,Sydney - Outer West and Blue Mountains,OCCURRED_IN_SA4
8468,Sydney - Blacktown,OCCURRED_IN_SA4
8469,Murray,OCCURRED_IN_SA4
8470,Central Coast,OCCURRED_IN_SA4
8471,Adelaide - West,OCCURRED_IN_SA4
8472,Sydney - Baulkham Hills and Hawkesbury,OCCURRED_IN_SA4
8473,Central West,OCCURRED_IN_SA4
8474,Central West,OCCURRED_IN_SA4
8475,Western Australia - Wheat Belt,OCCURRED_IN_SA4
8476,Richmond - Tweed,OCCURRED_IN_SA4
8477,Sydney - Outer West and Blue Mountains,OCCURRED_IN_SA4
8478,Riverina,OCCURRED_IN_SA4
8479,Perth - North West,OCCURRED_IN_SA4
8480,Newcastle and Lake Macquarie,OCCURRED_IN_SA4
8481,Central West,OCCURRED_IN_SA4
8482,Perth - North West,OCCURRED_IN_SA4
8483,Sydney - Outer West and Blue Mountains,OCCURRED_IN_SA4
8484,Illawarra,OCCURRED_IN_SA4
8485,Sydney - Parramatta,OCCURRED_IN_SA4
8486,Southern Highlands and Shoalhaven,OCCURRED_IN_SA4
8487,Northern Territory - Outback,OCCURRED_IN_SA4
8488,Adelaide - Central and Hills,OCCURRED_IN_SA4
8489,Sydney - Ryde,OCCURRED_IN_SA4
8490,Richmond - Tweed,OCCURRED_IN_SA4
8491,Northern Territory - Outback,OCCURRED_IN_SA4
8492,Southern Highlands and Shoalhaven,OCCURRED_IN_SA4
8493,Western Australia - Wheat Belt,OCCURRED_IN_SA4
8494,Bunbury,OCCURRED_IN_SA4
8495,Adelaide - West,OCCURRED_IN_SA4
8496,Sydney - Inner South West,OCCURRED_IN_SA4
8497,Western Australia - Wheat Belt,OCCURRED_IN_SA4
8498,Sydney - Parramatta,OCCURRED_IN_SA4
8499,Capital Region,OCCURRED_IN_SA4
8500,Mid North Coast,OCCURRED_IN_SA4
8501,Sydney - Inner South West,OCCURRED_IN_SA4
8502,Adelaide - South,OCCURRED_IN_SA4
8503,Darwin,OCCURRED_IN_SA4
8504,Western Australia - Wheat Belt,OCCURRED_IN_SA4
8505,South Australia - South East,OCCURRED_IN_SA4
8506,Hobart,OCCURRED_IN_SA4
8507,Western Australia - Outback (South),OCCURRED_IN_SA4
8508,Capital Region,OCCURRED_IN_SA4
8509,Western Australia - Wheat Belt,OCCURRED_IN_SA4
8510,South East,OCCURRED_IN_SA4
8511,Central West,OCCURRED_IN_SA4
8512,Western Australia - Wheat Belt,OCCURRED_IN_SA4
8513,Sydney - Inner South West,OCCURRED_IN_SA4
8514,Sydney - Inner West,OCCURRED_IN_SA4
8515,Perth - North West,OCCURRED_IN_SA4
8516,South Australia - South East,OCCURRED_IN_SA4
8517,Richmond - Tweed,OCCURRED_IN_SA4
8518,Far West and Orana,OCCURRED_IN_SA4
8519,Hobart,OCCURRED_IN_SA4
8520,Sydney - South West,OCCURRED_IN_SA4
8521,Western Australia - Wheat Belt,OCCURRED_IN_SA4
8522,Western Australia - Wheat Belt,OCCURRED_IN_SA4
8523,Northern Territory - Outback,OCCURRED_IN_SA4
8524,Sydney - Inner West,OCCURRED_IN_SA4
8525,Capital Region,OCCURRED_IN_SA4
8526,Central Coast,OCCURRED_IN_SA4
8527,Central West,OCCURRED_IN_SA4
8528,Sydney - Northern Beaches,OCCURRED_IN_SA4
8529,Perth - South East,OCCURRED_IN_SA4
8530,Sydney - Sutherland,OCCURRED_IN_SA4
8531,Adelaide - South,OCCURRED_IN_SA4
8532,Illawarra,OCCURRED_IN_SA4
8533,Sydney - Outer South West,OCCURRED_IN_SA4
8534,Western Australia - Outback (North),OCCURRED_IN_SA4
8535,Western Australia - Wheat Belt,OCCURRED_IN_SA4
8536,Richmond - Tweed,OCCURRED_IN_SA4
8537,Launceston and North East,OCCURRED_IN_SA4
8538,Barossa - Yorke - Mid North,OCCURRED_IN_SA4
8539,Western Australia - Wheat Belt,OCCURRED_IN_SA4
8540,Launceston and North East,OCCURRED_IN_SA4
8541,Perth - North East,OCCURRED_IN_SA4
8542,Sydney - Inner South West,OCCURRED_IN_SA4
8543,Coffs Harbour - Grafton,OCCURRED_IN_SA4
8544,West and North West,OCCURRED_IN_SA4
8545,Western Australia - Outback (North),OCCURRED_IN_SA4
8546,Western Australia - Outback (North),OCCURRED_IN_SA4
8547,Far West and Orana,OCCURRED_IN_SA4
8548,Darwin,OCCURRED_IN_SA4
8549,Central Coast,OCCURRED_IN_SA4
8550,Newcastle and Lake Macquarie,OCCURRED_IN_SA4
8551,Riverina,OCCURRED_IN_SA4
8552,Barossa - Yorke - Mid North,OCCURRED_IN_SA4
8553,Sydney - Outer South West,OCCURRED_IN_SA4
8554,Bunbury,OCCURRED_IN_SA4
8555,Capital Region,OCCURRED_IN_SA4
8556,Northern Territory - Outback,OCCURRED_IN_SA4
8557,Darwin,OCCURRED_IN_SA4
8558,Western Australia - Wheat Belt,OCCURRED_IN_SA4
8559,Northern Territory - Outback,OCCURRED_IN_SA4
8560,Australian Capital Territory,OCCURRED_IN_SA4
8561,Richmond - Tweed,OCCURRED_IN_SA4
8562,South Australia - South East,OCCURRED_IN_SA4
8563,Murray,OCCURRED_IN_SA4
8564,Western Australia - Wheat Belt,OCCURRED_IN_SA4
8565,Western Australia - Outback (South),OCCURRED_IN_SA4
8566,Sydney - Blacktown,OCCURRED_IN_SA4
8567,South Australia - South East,OCCURRED_IN_SA4
8568,Melbourne - North West,OCCURRED_IN_SA4
8569,Australian Capital Territory,OCCURRED_IN_SA4
8570,Southern Highlands and Shoalhaven,OCCURRED_IN_SA4
8571,North West,OCCURRED_IN_SA4
8572,Far West and Orana,OCCURRED_IN_SA4
8573,New England and North West,OCCURRED_IN_SA4
8574,Darwin,OCCURRED_IN_SA4
8575,Hunter Valley exc Newcastle,OCCURRED_IN_SA4
8576,Capital Region,OCCURRED_IN_SA4
8577,Hume,OCCURRED_IN_SA4
8578,Sydney - Outer West and Blue Mountains,OCCURRED_IN_SA4
8579,Western Australia - Outback (North),OCCURRED_IN_SA4
8580,North West,OCCURRED_IN_SA4
8581,Illawarra,OCCURRED_IN_SA4
8582,Western Australia - Outback (North),OCCURRED_IN_SA4
8583,North West,OCCURRED_IN_SA4
8584,Perth - North East,OCCURRED_IN_SA4
8585,New England and North West,OCCURRED_IN_SA4
8586,Western Australia - Outback (North),OCCURRED_IN_SA4
8587,Sydney - Sutherland,OCCURRED_IN_SA4
8588,Mid North Coast,OCCURRED_IN_SA4
8589,Bendigo,OCCURRED_IN_SA4
8590,Mornington Peninsula,OCCURRED_IN_SA4
8591,Melbourne - Outer East,OCCURRED_IN_SA4
8592,Bunbury,OCCURRED_IN_SA4
8593,Central West,OCCURRED_IN_SA4
8594,Latrobe - Gippsland,OCCURRED_IN_SA4
8595,Australian Capital Territory,OCCURRED_IN_SA4
8596,New England and North West,OCCURRED_IN_SA4
8597,Shepparton,OCCURRED_IN_SA4
8598,South Australia - Outback,OCCURRED_IN_SA4
8599,Sydney - Baulkham Hills and Hawkesbury,OCCURRED_IN_SA4
8600,Geelong,OCCURRED_IN_SA4
8601,Newcastle and Lake Macquarie,OCCURRED_IN_SA4
8602,Darwin,OCCURRED_IN_SA4
8603,Geelong,OCCURRED_IN_SA4
8604,Latrobe - Gippsland,OCCURRED_IN_SA4
8605,Western Australia - Outback (South),OCCURRED_IN_SA4
8606,Central West,OCCURRED_IN_SA4
8607,Hunter Valley exc Newcastle,OCCURRED_IN_SA4
8608,Sydney - City and Inner South,OCCURRED_IN_SA4
8609,Melbourne - West,OCCURRED_IN_SA4
8610,Perth - North West,OCCURRED_IN_SA4
8611,Newcastle and Lake Macquarie,OCCURRED_IN_SA4
8612,Perth - South West,OCCURRED_IN_SA4
8613,Sydney - Eastern Suburbs,OCCURRED_IN_SA4
8614,Northern Territory - Outback,OCCURRED_IN_SA4
8615,South Australia - South East,OCCURRED_IN_SA4
8616,South Australia - South East,OCCURRED_IN_SA4
8617,Southern Highlands and Shoalhaven,OCCURRED_IN_SA4
8618,Hobart,OCCURRED_IN_SA4
